product_name,price,ratings,last_month_purchases,incomplete_data
"Elite Gourmet EDB-302BF# Countertop Double Cast Iron Burner, 1500 Watts Electric Hot Plate, Temperature Controls, Power Indicator Lights, Easy to Clean, Black",29.99,4.3,9000,False
Home Hero 54 Pcs Stainless Steel Kitchen Utensils Set - Nonstick Stainless Steel Cooking Utensils Set - Heat Resistant Kitchen Essentials & Metal Kitchen Gadgets (54 Pcs),69.99,4.3,3000,False
"Mueller Pro-Series All-in-One, 12 Blade Mandoline Slicer for Kitchen, Food Chopper, Vegetable Slicer and Spiralizer, Cutter, Dicer, Grater, Kitchen Gadgets Sets with Container, White Sand/Gray",31.83,4.5,20000,False
"49-Piece Stainless Steel Silverware Set with Cutlery Organizer, Service for 8 with Steak Knives and Kitchen Utensils",33.99,4.4,5000,False
"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",192.45,4.4,4000,False
"Cuisinart ICE-21RP1 1.5-Quart Frozen Yogurt, Ice Cream and Sorbet Maker, Double Insulated Freezer Bowl elminates the need for Ice and Makes Frozen Treats in 20 Minutes or Less, Red",64.95,4.6,1000,False
Kitchen Gizmo Snap N' Strain - Silicone Pasta Strainer Clip-On for Pots and Pans - Heat Resistant Colander for Vegetables and Noodles - Kitchen Gadgets for Cooking - Space-Saving Design - Grey,19.99,4.4,10000,False
"KBS Pro Stainless Steel Bread Machine, 2LB 17-in-1 Programmable XL Bread Maker with Fruit Nut Dispenser, Nonstick Ceramic Pan& Digital Touch Panel, 3 Loaf Sizes 3 Crust Colors, Reserve& Keep Warm Set",149.99,4.3,9000,False
"bella 4Qt Slim Air Fryer, Fits-anywhere Kitchenware, EverGood Ceramic Nonstick Coating, Adjustable Temperature, 6 Preset Cooking Options, 60 Min Auto Shutoff w Audible Tone, 3.3lb Capacity, Oatmilk",39.99,4.4,6000,False
"Amazon Basics Electric Coffee Grinder, Coffee Bean and Spice Grinder, With Heavy-Duty Stainless Steel Grind Blades",16.9,4.4,20000,False
"COSORI Coffee Mug Warmer & Mug Set for Desk, Cup Heater, Office & Christmas Gifts, 1°F Precise Temperature Control, Touch Tech & LCD Digital Display (77-194℉), 304 Stainless Steel, Silver/Black",33.99,4.5,10000,False
OVENTE Glass Electric Kettle Water Boiler 1.5 Liter Borosilicate Glass Fast Boiling Countertop Heater - BPA Free Auto Shut Off Instant Water Heater Kettle for Coffee & Tea Maker - Black KG83B,19.99,4.6,10000,False
"HENCKELS Premium Quality 15-Piece Knife Set with Block, Razor-Sharp, German Engineered Knife Informed by over 100 Years of Masterful Knife Making, Lightweight and Strong, Dishwasher Safe",129.95,4.6,30000,False
"Kusini Electric Fondue Pot Set - Chocolate Fondue Kit - Temperature Control, Detachable Serving Trays, & 4 Roasting Forks - Gift Set & Date Night Idea. Serve at Movie Night or Game Night.",29.99,4.3,20000,False
"Ninja Hot & Iced XL Coffee Maker with Rapid Cold Brew, 4 Brew Styles, 8 Sizes Small Cup to Travel Mug, Single-Serve Coffee Brewer, 12-Cup Carafe, Permanent Filter, Removable Reservoir, Black, CM371",119.99,4.6,10000,False
"Umite Chef Kitchen Cooking Utensils Set, 33 pcs Non-Stick Silicone Cooking Kitchen Utensils Spatula Set with Holder, Wooden Handle Silicone Kitchen Gadgets Utensil Set (Khaki)",25.99,4.5,20000,False
"HomeHacks 2-Pack Large Laundry Basket, Waterproof, Freestanding Laundry Hamper, Collapsible Tall Clothes Hamper with Extended Handles for Clothes Toys in the Dorm and Family-(Gradient Grey, 75L)",19.99,4.4,20000,False
"Nostalgia Indoor Electric Stainless Steel S'Mores Maker with 4 Lazy Susan Compartment Trays for Graham Crackers, Chocolate, Marshmallows and 4 Roasting Forks, Brown",34.99,4.4,5000,False
"Elite Gourmet EBM8103M Programmable Bread Maker Machine 3 Loaf Sizes, 19 Menu Functions Gluten Free White Wheat Rye French and more, 2 Lbs, Mint",57.27,4.5,8000,False
"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210",88.88,4.1,7000,False
"Home Hero Kitchen Knife Set with Sheath Covers - High Carbon Stainless Steel Kitchen Knives with Ergonomic Handles & Ceramic Coating, Nonstick Ceramic Knife Set with Chef Knife (12 Pcs - Black)",19.99,4.7,500000000,False
"DASH Deluxe Everyday Electric Griddle with Dishwasher Safe Removable Nonstick Cooking Plate for Pancakes, Burgers, Eggs and more, Includes Drip Tray + Recipe Book, 20” x 10.5”, 1500-Watt - Black",39.99,4.7,6000,False
"Hamilton Beach Breakfast Sandwich Maker with Egg Cooker Ring, Customize Ingredients, Perfect for English Muffins, Croissants, Mini Waffles, Perfect White Elephant Gifts, Silver (25475)",29.99,4.4,10000,False
"Kitchen in the box Food Processors,Small Meat Grinder & Food Chopper Electric Vegetable Chopper with 2 Bowls (8 Cup+8 Cup)& 2 Bi-Level Blades for Meat/fish/Vegetable/Baby Food (Black,8cup+8cup)",39.95,4.5,10000,False
"Nostalgia 3-in-1 Breakfast Station - Includes Coffee Maker, Non-Stick Griddle, and 4-Slice Toaster Oven - Versatile Breakfast Maker with Timer - Aqua",79.99,4.3,1000,False
"T-fal 3.5L Deep Fryer with Oil Filtration System: 1700W Stainless Steel Fryer, Dishwasher Safe Parts, Digital Timer, Adjustable Temperature Control for Perfect Golden Crispy Results",109.66,4.5,10000,False
"Kitchen Utensil Set-Silicone Cooking Utensils-33 Kitchen Gadgets & Spoons for Nonstick Cookware-Silicone and Stainless Steel Spatula Set-Best Kitchen Tools, Useful Pots and Pans Accessories",39.99,4.6,10000,False
"Mueller Heart Waffle Maker, 5 Waffle Iron, Adjustable Browning Control & Nonstick, Cool Touch Handle, Mini Waffle Maker, Easy to Clean, Small Kitchen Appliances",29.97,4.3,3000,False
"Magic Mill Glass Storage Containers with lids Set | Ultimate 24pc Set with BPA-Free Airtight Locking Lids for Lunch, Food Storage, Meal Prep, Safe in Fridge, Freezer, Dishwasher Safe for Easy Clean",35.99,4.7,3000,False
"Panasonic HomeChef 4-in-1 Microwave Oven with Air Fryer, Convection Bake, FlashXpress Broiler, Inverter Microwave Technology, 1000W, 1.2 cu ft with Easy Clean Interior - NN-CD87KS (Stainless Steel)",499.99,4.2,1000,False
"Fullstar All-in-1 Vegetable Chopper, Mandoline Slicer & Cheese Grater - French Fry Cutter & Veggie Dicer - Cheese Slicer - Includes Bonus Handheld Spiralizer (6 in 1, Black/White)",36.99,4.6,10000,False
"Homvana Humidifiers for Bedroom Home, 3.6 L Cool Mist Top-Fill 34H Super Long Time, Quiet 16dB, Baby Humidifier, Oil Diffuser for Large Room, Plants, Nursery, Office BPA FREE, 7 Color Light Ultrasonic",29.98,4.3,30000,False
"Chefman Electric Griddle with Removable Temperature Control, Immersible Flat Top Grill, Burger, Eggs, Pancake Griddle, Nonstick Easy Clean Cooking Surface, Slide Out Drip Tray, 10 x 16 Inch",25.48,4.6,4000,False
"Yonanas Classic Original Healthy Dessert Fruit Soft Serve Maker, 200-Watt, Silver",44.8,4.3,4000,False
"Presto 05420 FryDaddy Electric Deep Fryer,Black",39.45,4.6,9000,False
"Pukomc Electric Indoor Grill,2 in 1 Indoor Grills for Kitchen with Grill Net & Non-Stick Cooking Removable Plate, Temperature Control, Dishwasher Safe, 1500W Smokeless Grill",50.99,4.3,3000,False
"Clorox Air Purifiers for Home, True HEPA Filter, Medium Rooms Up to 1,000 Sq Ft, Removes 99.9% of Mold, Viruses, Wildfire Smoke, Allergens, Pet Allergies, Dust, AUTO Mode, Whisper Quiet",62.99,4.5,9000,False
"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with Auto Shut Off Feature - Aqua, 5.5 Inch (DEC005AQ)",18.99,4.6,10000,False
Nostalgia Frozen Drink Maker and Margarita Machine for Home - 32-Ounce Slushy Maker with Stainless Steel Flow Spout - Easy to Clean and Double Insulated - Retro Red,59.99,3.6,3000,False
"Kitchen Utensils Set- 35 PCs Cooking Utensils with Grater,Tongs, Spoon Spatula &Turner Made of Heat Resistant Food Grade Silicone and Wooden Handles Kitchen Gadgets Tools Set for Nonstick Cookware",42.99,4.5,7000,False
"DASH Shaved Ice Maker and Slushie Machine (Aqua): Multi-Purpose Ice Shaver Machine for Homemade Shaved Ice, Snow Cones, Slushies, Cocktails & More with Stainless Steel Blades, Easy to Clean and Store",29.99,4.4,3000,False
"BELLA Immersion Hand Blender, Portable Mixer with Whisk Attachment - Electric Handheld Juicer, Shakes, Baby Food and Smoothie Maker, Stainless Steel, Pink",21.79,4.4,800000000,False
Nostalgia Vintage Hot-Air Popcorn Maker Machine - Makes Up to 12 Cups - Oil-Free - Healthier Popcorn - Classic Stand-Up Cart With Wheels - Includes Kernel Measuring Cup - White & Red,34.99,4.1,2000,False
"McCook® Knife Sets, German Stainless Steel Kitchen Knife Block Sets with Built-in Sharpener",90.98,4.6,30000,False
"KitchenAid All Purpose Kitchen Shears with Protective Sheath Durable Stainless Steel Scissors, Dishwasher Safe, Soft Grip Comfort Handle, 8.72 Inch, Black",8.99,4.8,70000,False
"DASH Deluxe Sous Vide Style Egg Bite Maker with Silicone Molds for Breakfast Sandwiches, Healthy Snacks or Desserts, Keto & Paleo Friendly, (1 large, 4 mini) - Aqua",23.99,4.3,1000,False
"Smart Heated Coffee Mug Warmer & Mug Set - Heated Mug Warmer with Auto Shut Off, 1°F Precise Temperature Control Mug Warmer, Electric Coffee Mug Warmer for Desk, Birthday Gifts for Women and Men",59.99,4.7,10000,False
"Philips 7000 Series Pasta Maker, ProExtrude Technology 150W, 8 discs, Perfect Mixing Technology, Preapre up to 8 Portions, HomeID App, White, (HR2660/03)",229.95,4.2,3000,False
Home-it Mop and Broom Holder Wall Mount Garden Tool Storage Tool Rack Storage & Organization for the Home Plastic Hanger for Closet Garage Organizer (5-position),13.99,4.5,3000,False
"Kitchen Trash Can with Lid, 13 Gallon Automatic Garbage Can for Bathroom Bedroom Home Office 50 Liter Touch Free High-Capacity Brushed Stainless Steel Waste Bin",22.99,4.3,10000,False
"Noodle Board Stove Cover with Handles for Electric, Gas Stove Top (Acacia Wood)",69.99,4.4,3000,False
"Dezin Hot Pot Electric Upgraded, Non-Stick Sauté Pan, Rapid Noodles Electric Pot, 1.5L Mini Portable Hot Pot for Steak, Egg, Fried Rice, Ramen, Oatmeal, Soup with Power Adjustment(Egg Rack Included)",29.99,4.6,1000,False
"BELLA 3 x 1.5 Quart Triple Electric Buffet Server, Food Warming Tray & Slow Cooker - Brushed Stainless Steel Heated Serving Station for Parties & Catering",32.4,4.3,1000,False
Nostalgia Electric Ice Cream Maker - Old Fashioned Soft Serve Ice Cream Machine Makes Frozen Yogurt or Gelato in Minutes - Fun Kitchen Appliance - Vintage Wooden Style - Light Wood - 4 Quart,39.99,4.6,5000,False
"EyeVac Pro Touchless Vacuum Automatic Dustpan - Ultra Fast & Powerful - Great for Sweeping Salon Pet Hair Food Dirt Kitchen, Corded Canister Vacuum, Bagless, Automatic Sensors, 1400 Watt (Black)",199.0,4.7,4000,False
"Betty Crocker Countertop Pizza Maker, 1440-Watt Pizza Maker Machine for Home, BC-2958CR",42.99,4.5,2000,False
"Nostalgia Retro Frother and Hot Chocolate Maker and Dispenser, 32 Oz, for Coffees, Lattes, Cappuccinos, Red",44.34,4.2,8000,False
"Ecolution Patented Micro-Pop Microwave Popcorn Popper with Temperature Safe Glass, 3-in-1 Lid Measures Kernels and Melts Butter, Made Without BPA, Dishwasher Safe, 3-Quart, Aqua",19.99,4.3,9000,False
"Mug Warmer - 36W Coffee Mug Warmer for Desk with Temperature Display, 2-12Hrs Auto Shut Off, Smart Candle Warmer - Ideal Coffee Gifts Accessories Keep Beverages Coffee Warmer (Wood) (Wood)",32.99,4.7,20000,False
"Umite Chef Silicone Kitchen Utensil Set, 34PCS Heat Resistant Kitchen Gadgets and Tools With Grater, Wood Handles for Nonstick Cookware",35.99,4.5,4000,False
"Mueller UltraToast Full Stainless Steel Toaster 2 Slice, Long Extra-Wide Slots with Removable Tray, Cancel/Defrost/Reheat Functions, 6 Browning Levels with LED Display, Housewarming Gifts New Home",30.85,4.3,2000,False
"Nuwave Bravo Air Fryer Toaster Smart Oven, 12-in-1 Countertop Convection, 30-QT XL Capacity, 50°-500°F Temperature Controls, Top and Bottom Heater Adjustments 0%-100%, Brushed Stainless Steel Look",120.0,4.4,9000,False
"Massage Gun Deep Tissue, Handheld Electric Muscle Massager, High Intensity Percussion Massage Device for Pain Relief with 9 Attachments & 30 Speed(Grey)",34.97,4.4,30000,False
"Hamilton Beach 3-in-1 Electric Indoor Grill + Griddle, 8-Serving, Reversible Nonstick Plates, 2 Cooking Zones with Adjustable Temperature (38546), Black",69.99,4.3,2000,False
"YIHONG 7 Piece Mixing Bowls with Lids for Kitchen, Stainless Steel Mixing Bowls Set Ideal for Baking, Prepping, Cooking and Serving Food, Nesting Metal Mixing Bowls for Space Saving Storage",29.99,4.7,5000,False
"BELLA XL Electric Ceramic Titanium Griddle, Make 15 Eggs At Once, Healthy-Eco Non-stick Coating, Hassle-Free Clean Up, Large Submersible Cooking Surface, 12"" x 22"", Copper/Black",49.3,4.4,20000,False
"GreenLife 3-in-1 Breakfast Maker Station, Healthy Ceramic Nonstick Dual Griddles for Eggs Meat Sausage Bacon Pancakes and Breakfast Sandwiches, 2 Slice Toast Drawer, Easy-to-use Timer, Turquoise",42.99,4.3,900000000,False
"DASH Mini Rice Cooker Steamer with Removable Nonstick Pot, Keep Warm Function & Recipe Guide, Half Quart, for Soups, Stews, Grains & Oatmeal - Pink",21.99,4.4,1000,False
"SIMPLI-MAGIC 60 Liter / 16 Gallon Rectangular Hands-Free Dual Compartment Recycling Kitchen Step Trash Can with Soft-Close Lid, Brushed Stainless Steel",124.99,4.2,1000,False
"CHEFMAN Multifunctional Digital Air Fryer+ Rotisserie, Dehydrator, Convection Oven, 17 Touch Screen Presets Fry, Roast, Dehydrate, Bake, XL 10L Family Size, Auto Shutoff, Large Easy-View Window, Black",79.99,4.3,20000,False
"AIRROBO Dog Grooming Vacuum, Dog Grooming Kit,12000Pa Strong Pet Grooming Vacuum for Dogs, 2L Large Capacity Dog Vacuum for Shedding Grooming Hair, Dog Hair Vacuum, 5 Pet Grooming Tools, Quiet,PG100",69.99,4.5,30000,False
"Farberware 15-Piece High-Carbon Stamped Stainless Steel Kitchen Knife Set with Wood Block, Steak Knives, Razor-Sharp, Black, Ultra-Sharp Blades, Ergonomic Comfort Grip",35.18,4.3,5000,False
"DASH SmartStore™ Stirring Popcorn Maker, 3QT Hot Oil Electric Popcorn Machine with Clear Bowl, 12 Cups - Aqua",34.99,4.4,3000,False
"Massage Gun Deep Tissue,Percussion Massager Gun for Athletes Muscle Massage Gun for Pain Relief with 10 Massage Heads & 20 Speeds (Matte Black)",29.99,4.5,40000,False
"Nostalgia 6-Cup Electric Fondue Pot Set for Cheese & Chocolate - 6 Color-Coded Forks, Temperature Control - Stainless Steel Kitchen Gadgets and Appliances for Hors d'Oeuvres and More - Stainless Steel",34.16,4.5,9000,False
"Stone Lain Coupe Dinnerware Set, Service For 4, Black Matte",51.49,4.7,4000,False
"Zulay Kitchen Powerful Milk Frother Wand - Ultra Fast Handheld Drink Mixer - Electric Whisk Foam Maker for Coffee, Lattes, Cappuccino, Frappe, Matcha & Coffee Creamer - Milk Boss Aurora Lights",23.99,4.4,1000,False
Nostalgia Popcorn Maker Machine - Professional Cart With 2.5 Oz Kettle Makes Up to 10 Cups - Vintage Popcorn Machine Movie Theater Style - Black,129.99,4.1,2000,False
"Frigidaire EFMIS129MINTCP4 EFMIS129-MINT Mint Mini Personal Fridge Cooler, 1 Gal Capacity fits Six Cans, Includes Plugs for Home Outlet & DC Charger-9.84"" D x 7.09"" W x 10.35"" H, standard",34.0,4.1,6000,False
"George Foreman® Fully Submersible™ Grill, NEW Dishwasher Safe, Wash the Entire Grill, Easy-to-Clean Nonstick, Black/Grey",49.99,4.4,9000,False
"Nespresso BNV250CRO1BUC1 Vertuo Coffee and Espresso Machine, Chrome",188.95,4.6,1000,False
"DASH My Pint Ice Cream Maker Machine (Aqua): Multi-Purpose Soft Serve Ice Cream Machine for Homemade Gelato, Sorbet, Frozen Yogurt, Includes Mixing Spoon, Easy to Clean and Store",21.99,3.7,5000,False
