customer_id,product_category,purchase_amount,timestamp,date,purchase_diff,month_year,year,matched_product,price_variation
C076,Sports,711.63,2023-04-18 21:26:10,2023-04-18,85.0,2023-04,2023,Franklin Sports Spin N Putt Golf Game,663.95
C076,Books,490.39,2023-05-27 05:07:54,2023-05-27,38.0,2023-05,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,359.4
C076,Home Appliances,229.28,2023-06-30 16:03:55,2023-06-30,34.0,2023-06,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",36.83000000000001
C076,Beauty,867.37,2023-09-21 23:41:46,2023-09-21,83.0,2023-09,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",851.37
C076,Books,735.01,2024-01-07 15:57:41,2024-01-07,107.0,2024-01,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,604.02
C076,Beauty,797.82,2024-02-04 09:03:20,2024-02-04,27.0,2024-02,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",781.82
C076,Clothing,159.42,2024-04-25 05:03:38,2024-04-25,80.0,2024-04,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,135.42999999999998
C076,Toys,626.85,2024-05-17 18:05:28,2024-05-17,22.0,2024-05,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",602.86
C076,Toys,110.93,2024-06-04 08:37:25,2024-06-04,17.0,2024-06,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",86.94000000000001
C076,Sports,657.76,2024-06-17 10:19:07,2024-06-17,13.0,2024-06,2024,Franklin Sports Spin N Putt Golf Game,610.08
C076,Home Appliances,755.68,2024-06-21 19:46:32,2024-06-21,4.0,2024-06,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",563.23
C076,Toys,203.26,2024-11-15 12:23:08,2024-11-15,146.0,2024-11,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",179.26999999999998
C076,Toys,494.53,2024-11-29 01:07:06,2024-11-29,13.0,2024-11,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",470.53999999999996
C077,Toys,858.61,2023-01-19 08:46:58,2023-01-19,,2023-01,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",834.62
C077,Toys,641.2,2023-03-05 01:31:12,2023-03-05,44.0,2023-03,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",617.21
C077,Clothing,813.74,2023-04-28 13:32:16,2023-04-28,54.0,2023-04,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,789.75
C077,Beauty,132.29,2023-10-20 20:44:04,2023-10-20,175.0,2023-10,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",116.28999999999999
C077,Beauty,70.9,2024-02-08 11:27:35,2024-02-08,110.0,2024-02,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",54.900000000000006
C077,Sports,550.63,2024-03-08 14:49:44,2024-03-08,29.0,2024-03,2024,Franklin Sports Spin N Putt Golf Game,502.95
C077,Beauty,771.34,2024-03-08 19:31:23,2024-03-08,0.0,2024-03,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",755.34
C077,Toys,714.15,2024-08-12 11:33:46,2024-08-12,156.0,2024-08,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",690.16
C077,Clothing,490.05,2024-11-27 10:14:07,2024-11-27,106.0,2024-11,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,466.06
C078,Sports,343.69,2023-03-18 23:43:34,2023-03-18,,2023-03,2023,Franklin Sports Spin N Putt Golf Game,296.01
C078,Toys,67.29,2023-05-15 19:09:01,2023-05-15,57.0,2023-05,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",43.30000000000001
C078,Home Appliances,202.42,2023-08-03 14:17:49,2023-08-03,79.0,2023-08,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",9.969999999999999
C078,Beauty,755.22,2023-09-23 17:15:44,2023-09-23,51.0,2023-09,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",739.22
C078,Toys,368.65,2023-10-01 08:21:47,2023-10-01,7.0,2023-10,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",344.65999999999997
C078,Electronics,634.58,2023-10-30 01:03:13,2023-10-30,28.0,2023-10,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),630.59
C078,Toys,850.59,2024-01-02 02:59:34,2024-01-02,64.0,2024-01,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",826.6
C078,Clothing,566.44,2024-07-13 21:08:53,2024-07-13,193.0,2024-07,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,542.45
C078,Books,162.22,2024-12-05 14:14:17,2024-12-05,144.0,2024-12,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,31.22999999999999
C079,Clothing,452.01,2023-05-04 01:43:35,2023-05-04,,2023-05,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,428.02
C079,Books,609.38,2023-06-04 07:21:05,2023-06-04,31.0,2023-06,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,478.39
C079,Home Appliances,191.54,2023-07-05 13:23:30,2023-07-05,31.0,2023-07,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",-0.9099999999999966
C079,Books,956.19,2023-10-15 09:23:07,2023-10-15,101.0,2023-10,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,825.2
C079,Sports,530.51,2023-12-05 19:09:41,2023-12-05,51.0,2023-12,2023,Franklin Sports Spin N Putt Golf Game,482.83
C079,Books,365.56,2024-01-31 18:39:39,2024-01-31,56.0,2024-01,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,234.57
C079,Electronics,558.78,2024-05-06 20:08:39,2024-05-06,96.0,2024-05,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),554.79
C079,Beauty,895.49,2024-07-14 11:08:43,2024-07-14,68.0,2024-07,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",879.49
C079,Electronics,503.27,2024-09-24 18:50:58,2024-09-24,72.0,2024-09,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),499.28
C079,Electronics,268.16,2024-11-24 18:57:31,2024-11-24,61.0,2024-11,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),264.17
C079,Beauty,775.83,2024-12-03 15:52:45,2024-12-03,8.0,2024-12,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",759.83
C079,Clothing,729.77,2024-12-12 06:42:20,2024-12-12,8.0,2024-12,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,705.78
C080,Books,22.57,2023-05-14 04:54:45,2023-05-14,,2023-05,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,-108.42000000000002
C080,Sports,610.41,2023-06-08 09:57:09,2023-06-08,25.0,2023-06,2023,Franklin Sports Spin N Putt Golf Game,562.73
C080,Clothing,776.5,2023-06-29 09:09:46,2023-06-29,20.0,2023-06,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,752.51
C080,Beauty,489.23,2024-01-12 00:09:31,2024-01-12,196.0,2024-01,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",473.23
C080,Sports,19.56,2024-01-22 18:31:13,2024-01-22,10.0,2024-01,2024,Franklin Sports Spin N Putt Golf Game,-28.12
C080,Electronics,669.77,2024-11-16 22:17:27,2024-11-16,299.0,2024-11,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),665.78
C081,Toys,37.55,2023-04-06 22:15:52,2023-04-06,,2023-04,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",13.559999999999999
C081,Toys,142.55,2023-05-21 07:37:07,2023-05-21,44.0,2023-05,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",118.56000000000002
C081,Clothing,553.52,2023-08-03 05:25:48,2023-08-03,73.0,2023-08,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,529.53
C081,Electronics,913.68,2023-09-06 06:15:19,2023-09-06,34.0,2023-09,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),909.6899999999999
C081,Home Appliances,51.91,2023-12-05 08:30:07,2023-12-05,90.0,2023-12,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",-140.54
C081,Clothing,324.45,2024-01-11 19:01:09,2024-01-11,37.0,2024-01,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,300.46
C081,Beauty,525.32,2024-01-18 05:32:55,2024-01-18,6.0,2024-01,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",509.32000000000005
C081,Beauty,436.07,2024-02-25 09:07:11,2024-02-25,38.0,2024-02,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",420.07
C081,Books,773.4,2024-03-23 06:34:37,2024-03-23,26.0,2024-03,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,642.41
C081,Home Appliances,620.26,2024-06-21 04:41:03,2024-06-21,89.0,2024-06,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",427.81
C081,Toys,38.09,2024-07-15 00:50:00,2024-07-15,23.0,2024-07,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",14.100000000000005
C081,Home Appliances,407.07,2024-07-28 00:14:15,2024-07-28,12.0,2024-07,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",214.62
C081,Books,654.82,2024-09-01 22:45:58,2024-09-01,35.0,2024-09,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,523.83
C081,Beauty,176.89,2024-12-21 15:44:48,2024-12-21,110.0,2024-12,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",160.89
C082,Beauty,142.78,2023-05-04 16:01:03,2023-05-04,,2023-05,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",126.78
C082,Beauty,246.36,2023-08-26 13:05:41,2023-08-26,113.0,2023-08,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",230.36
C082,Beauty,577.94,2023-08-30 00:13:34,2023-08-30,3.0,2023-08,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",561.94
C082,Electronics,385.33,2023-11-25 04:37:48,2023-11-25,87.0,2023-11,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),381.34
C082,Beauty,528.05,2024-12-10 16:28:20,2024-12-10,381.0,2024-12,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",512.05
C083,Sports,663.44,2023-05-01 16:55:51,2023-05-01,,2023-05,2023,Franklin Sports Spin N Putt Golf Game,615.7600000000001
C083,Toys,820.84,2023-05-07 07:45:52,2023-05-07,5.0,2023-05,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",796.85
C083,Sports,973.24,2024-01-15 20:49:23,2024-01-15,253.0,2024-01,2024,Franklin Sports Spin N Putt Golf Game,925.5600000000001
C083,Home Appliances,463.37,2024-04-22 02:54:55,2024-04-22,97.0,2024-04,2024,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",270.92
C084,Beauty,173.71,2023-01-24 12:53:41,2023-01-24,,2023-01,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",157.71
C084,Books,513.36,2023-03-31 07:33:25,2023-03-31,65.0,2023-03,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,382.37
C084,Clothing,21.59,2023-05-05 02:42:23,2023-05-05,34.0,2023-05,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,-2.3999999999999986
C084,Beauty,148.41,2023-05-28 19:00:01,2023-05-28,23.0,2023-05,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",132.41
C084,Toys,885.41,2023-08-02 14:53:32,2023-08-02,65.0,2023-08,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",861.42
C084,Sports,434.41,2023-09-19 16:48:21,2023-09-19,48.0,2023-09,2023,Franklin Sports Spin N Putt Golf Game,386.73
C084,Electronics,689.59,2023-09-29 03:46:19,2023-09-29,9.0,2023-09,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),685.6
C084,Electronics,54.09,2023-10-27 20:29:51,2023-10-27,28.0,2023-10,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),50.1
C084,Toys,544.33,2024-02-01 22:46:56,2024-02-01,97.0,2024-02,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",520.34
C084,Clothing,608.29,2024-11-15 23:12:08,2024-11-15,288.0,2024-11,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,584.3
C084,Electronics,646.41,2024-11-24 17:21:49,2024-11-24,8.0,2024-11,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),642.42
C085,Beauty,230.6,2023-02-17 09:34:02,2023-02-17,,2023-02,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",214.6
C085,Toys,868.47,2023-02-23 18:56:23,2023-02-23,6.0,2023-02,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",844.48
C085,Sports,340.26,2023-04-22 20:07:44,2023-04-22,58.0,2023-04,2023,Franklin Sports Spin N Putt Golf Game,292.58
C085,Electronics,514.63,2023-06-24 07:15:42,2023-06-24,62.0,2023-06,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),510.64
C085,Books,480.68,2023-07-08 09:55:25,2023-07-08,14.0,2023-07,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,349.69
C085,Books,739.56,2023-12-17 03:55:23,2023-12-17,161.0,2023-12,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,608.5699999999999
C085,Toys,802.86,2024-01-26 13:24:53,2024-01-26,40.0,2024-01,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",778.87
C085,Books,547.2,2024-02-28 14:11:07,2024-02-28,33.0,2024-02,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,416.21000000000004
C085,Beauty,490.87,2024-06-13 01:37:57,2024-06-13,105.0,2024-06,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",474.87
C085,Toys,729.61,2024-08-20 13:00:37,2024-08-20,68.0,2024-08,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",705.62
C085,Electronics,234.93,2024-08-28 15:26:44,2024-08-28,8.0,2024-08,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),230.94
C085,Sports,883.5,2024-10-21 03:14:44,2024-10-21,53.0,2024-10,2024,Franklin Sports Spin N Putt Golf Game,835.82
C085,Books,492.76,2024-11-03 11:55:22,2024-11-03,13.0,2024-11,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,361.77
C086,Beauty,879.28,2023-03-16 16:39:20,2023-03-16,,2023-03,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",863.28
C086,Clothing,629.49,2023-05-19 11:41:22,2023-05-19,63.0,2023-05,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,605.5
C086,Electronics,326.97,2023-06-15 07:54:44,2023-06-15,26.0,2023-06,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),322.98
C086,Books,696.7,2023-08-01 17:05:36,2023-08-01,47.0,2023-08,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,565.71
C086,Home Appliances,409.5,2023-08-26 12:33:31,2023-08-26,24.0,2023-08,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",217.05
C086,Toys,969.93,2023-09-28 06:51:45,2023-09-28,32.0,2023-09,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",945.9399999999999
C086,Toys,227.15,2024-09-16 03:14:53,2024-09-16,353.0,2024-09,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",203.16
C086,Sports,941.15,2024-09-30 13:12:06,2024-09-30,14.0,2024-09,2024,Franklin Sports Spin N Putt Golf Game,893.47
C086,Beauty,973.96,2024-10-24 01:51:53,2024-10-24,23.0,2024-10,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",957.96
C087,Books,655.35,2023-01-14 05:31:40,2023-01-14,,2023-01,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,524.36
C087,Books,774.66,2023-03-09 01:42:08,2023-03-09,53.0,2023-03,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,643.67
C087,Home Appliances,969.93,2023-04-24 17:41:35,2023-04-24,46.0,2023-04,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",777.48
C087,Clothing,42.04,2023-05-04 03:05:46,2023-05-04,9.0,2023-05,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,18.05
C087,Home Appliances,763.31,2023-06-23 05:25:04,2023-06-23,50.0,2023-06,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",570.8599999999999
C087,Clothing,714.14,2023-06-25 07:35:02,2023-06-25,2.0,2023-06,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,690.15
C087,Toys,992.09,2023-08-24 15:55:06,2023-08-24,60.0,2023-08,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",968.1
C087,Sports,420.85,2023-10-06 15:42:25,2023-10-06,42.0,2023-10,2023,Franklin Sports Spin N Putt Golf Game,373.17
C087,Sports,39.34,2023-12-17 05:28:52,2023-12-17,71.0,2023-12,2023,Franklin Sports Spin N Putt Golf Game,-8.339999999999996
C087,Beauty,758.67,2024-05-30 01:16:54,2024-05-30,164.0,2024-05,2024,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",742.67
C087,Clothing,510.37,2024-06-19 20:33:24,2024-06-19,20.0,2024-06,2024,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,486.38
C087,Books,184.67,2024-10-18 11:40:20,2024-10-18,120.0,2024-10,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,53.67999999999998
C087,Books,588.65,2024-10-23 13:33:39,2024-10-23,5.0,2024-10,2024,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,457.65999999999997
C088,Electronics,986.47,2023-04-11 06:00:45,2023-04-11,,2023-04,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),982.48
C088,Home Appliances,930.41,2023-06-09 05:41:56,2023-06-09,58.0,2023-06,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",737.96
C088,Clothing,830.77,2023-06-10 13:01:34,2023-06-10,1.0,2023-06,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,806.78
C088,Clothing,103.28,2023-06-30 23:00:48,2023-06-30,20.0,2023-06,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,79.29
C088,Home Appliances,569.28,2023-08-26 19:44:17,2023-08-26,56.0,2023-08,2023,"McCulloch MC1385 Deluxe Canister Steam Cleaner with 23 Accessories, Chemical-Free Pressurized Cleaning for Most Floors, Counters, Appliances, Windows, Autos, and More, 1-(Pack), Black",376.83
C088,Clothing,69.06,2023-10-18 14:28:58,2023-10-18,52.0,2023-10,2023,Track Pants Women Baggy Pants Y2k Pants Parachute Pants for Women Y2K Clothing,45.07000000000001
C088,Books,66.06,2023-10-26 05:14:46,2023-10-26,7.0,2023-10,2023,Medicube Age-R Booster H - Korean No.1 Skin Care Device - Facial Glow Booster for Maximizing and Boosting Skin Care Absorption - Needle Free,-64.93
C088,Electronics,371.9,2024-05-31 21:39:43,2024-05-31,218.0,2024-05,2024,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),367.90999999999997
C088,Toys,631.44,2024-06-24 21:52:34,2024-06-24,24.0,2024-06,2024,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",607.45
C089,Electronics,440.9,2023-08-06 00:12:53,2023-08-06,,2023-08,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),436.90999999999997
C089,Electronics,899.92,2023-08-13 10:38:00,2023-08-13,7.0,2023-08,2023,ASURION 2 Year Electronics Protection Plan ($30 - $39.99),895.93
C089,Beauty,434.05,2023-08-29 14:28:13,2023-08-29,16.0,2023-08,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",418.05
C089,Beauty,890.25,2023-09-20 19:44:20,2023-09-20,22.0,2023-09,2023,"Beauty of Joseon Ground Rice and Honey Glow Mask Pore Sebum Care for Dry Sensitive Skin Korean Skin Care 150ml, 5.07 fl.oz",874.25
C089,Toys,677.4,2023-11-16 19:53:29,2023-11-16,57.0,2023-11,2023,"Dancing Talking Cactus Baby Toys Boy Girl Gifts, Singing Mimicking Recording Toys Repeats What You Say, Comes with 120 English Songs Singing Talking Musical Toys",653.41
